word,guess,solution_w,frequency,negative,neutral,positive,remaining_mean,remaining_median
recut,1.0,1.0,5.903414e-08,0.0,1.0,0.0,744.233693305,441.0
ulcer,1.0,1.0,2.718872e-06,0.0,1.0,0.0,705.337365011,441.0
leach,1.0,1.0,1.750044e-06,0.0,1.0,0.0,748.622030238,442.0
ounce,1.0,1.0,5.06985e-06,0.0,1.0,0.0,837.689848812,442.0
elite,1.0,1.0,1.890592e-05,0.0,1.0,0.0,829.616846652,442.0
ocean,1.0,1.0,3.273e-05,0.0,1.0,0.0,679.587904968,442.0
scant,1.0,1.0,2.667798e-06,0.0,1.0,0.0,614.995680346,443.0
ethos,1.0,1.0,4.390962e-06,0.0,1.0,0.0,682.04924406,443.0
penal,1.0,1.0,4.414598e-06,0.0,1.0,0.0,640.972354212,443.0
sober,1.0,1.0,5.962864e-06,0.0,1.0,0.0,494.356803456,443.0
cream,1.0,1.0,2.432024e-05,0.0,1.0,0.0,709.196544276,443.0
worse,1.0,1.0,5.138892000000001e-05,1.0,0.0,0.0,570.80950324,443.0
caper,1.0,1.0,4.510354e-07,0.0,1.0,0.0,607.716198704,444.0
pecan,1.0,1.0,7.841084e-07,0.0,1.0,0.0,766.860907127,444.0
salty,1.0,1.0,2.842772e-06,0.0,1.0,0.0,552.69287257,444.0
delay,1.0,1.0,2.369736e-05,1.0,0.0,0.0,742.735205184,445.0
hotel,1.0,1.0,4.812538e-05,0.0,1.0,0.0,633.974082073,445.0
metal,1.0,1.0,5.202783999999999e-05,0.0,1.0,0.0,635.503671706,445.0
poesy,1.0,1.0,2.532584e-07,0.0,1.0,0.0,727.075161987,446.0
loath,1.0,1.0,8.574782000000001e-07,0.0,1.0,0.0,710.533909287,446.0
poser,1.0,1.0,1.713882e-07,0.0,1.0,0.0,518.859611231,447.0
mealy,1.0,1.0,2.591208e-07,0.0,1.0,0.0,736.252267819,447.0
latte,1.0,1.0,7.806619999999999e-07,0.0,1.0,0.0,729.481209503,447.0
acrid,1.0,1.0,8.951414000000001e-07,0.0,1.0,0.0,830.107991361,447.0
depot,1.0,1.0,3.2323900000000003e-06,0.0,1.0,0.0,819.566306695,447.0
reuse,1.0,1.0,3.761408e-06,0.0,1.0,0.0,712.176241901,447.0
maple,1.0,1.0,4.425158e-06,0.0,1.0,0.0,733.286825054,447.0
sepia,1.0,1.0,4.176734e-07,0.0,1.0,0.0,463.755075594,448.0
manor,1.0,1.0,4.895122e-06,0.0,1.0,0.0,688.402591793,448.0
deter,1.0,1.0,3.16736e-06,0.0,1.0,0.0,1028.99438445,449.0
flare,1.0,1.0,3.271168e-06,0.0,1.0,0.0,602.459179266,449.0
steak,1.0,1.0,4.163376e-06,0.0,1.0,0.0,607.655291577,449.0
piety,1.0,1.0,4.73588e-06,0.0,1.0,0.0,910.573650108,449.0
stake,1.0,1.0,1.13017e-05,0.0,1.0,0.0,512.981425486,449.0
nosey,1.0,1.0,2.831988000000001e-07,1.0,0.0,0.0,566.749892009,450.0
clasp,1.0,1.0,2.064438e-06,0.0,1.0,0.0,806.364578834,450.0
realm,1.0,1.0,2.119768e-05,0.0,1.0,0.0,550.254427646,450.0
preen,1.0,1.0,3.086784e-07,0.0,1.0,0.0,1057.53606911,451.0
crypt,1.0,1.0,1.349666e-06,0.0,1.0,0.0,1217.66263499,451.0
ideal,1.0,1.0,3.9110320000000005e-05,0.0,0.0,1.0,668.396544276,452.0
poise,1.0,1.0,1.100621e-06,0.0,1.0,0.0,491.06349892,453.0
moist,1.0,1.0,5.0797100000000005e-06,0.0,1.0,0.0,708.759395248,453.0
ample,1.0,1.0,6.631154000000001e-06,0.0,1.0,0.0,810.87775378,453.0
bleat,1.0,1.0,1.9457080000000002e-07,0.0,1.0,0.0,702.820734341,454.0
comet,1.0,1.0,2.266928e-06,0.0,1.0,0.0,760.276025918,454.0
utile,1.0,1.0,1.524752e-07,0.0,1.0,0.0,633.871706263,455.0
soapy,1.0,1.0,6.751977999999999e-07,0.0,1.0,0.0,642.471274298,455.0
reset,1.0,1.0,3.068364e-06,0.0,1.0,0.0,671.89287257,455.0
argue,1.0,1.0,3.677706000000001e-05,1.0,0.0,0.0,671.860043197,455.0
greet,1.0,1.0,6.228932e-06,0.0,0.0,1.0,1042.30842333,456.0
mange,1.0,1.0,6.729114e-07,0.0,1.0,0.0,825.006047516,457.0
chant,1.0,1.0,3.126336e-06,0.0,1.0,0.0,1069.4462203,457.0
terse,1.0,1.0,9.162344e-07,0.0,1.0,0.0,637.688984881,458.0
plead,1.0,1.0,3.3790080000000004e-06,0.0,1.0,0.0,802.231533477,458.0
inlay,1.0,1.0,2.601876000000001e-07,0.0,1.0,0.0,881.976673866,459.0
plait,1.0,1.0,3.960284000000001e-07,0.0,1.0,0.0,755.015982721,459.0
scaly,1.0,1.0,8.220850000000002e-07,0.0,1.0,0.0,689.855291577,459.0
erode,1.0,1.0,1.111928e-06,0.0,1.0,0.0,957.427213823,459.0
motel,1.0,1.0,3.467844e-06,0.0,1.0,0.0,637.782289417,459.0
cigar,1.0,1.0,4.55944e-06,0.0,1.0,0.0,849.967602592,459.0
glory,1.0,1.0,2.791356e-05,0.0,0.0,1.0,1033.54470842,459.0
aider,1.0,1.0,1.198656e-07,0.0,1.0,0.0,526.494600432,460.0
front,1.0,1.0,0.0001832317999999,0.0,1.0,0.0,1008.01468683,460.0
grout,1.0,1.0,5.079604000000001e-07,0.0,1.0,0.0,1002.78660907,461.0
aunty,1.0,1.0,1.340736e-06,0.0,1.0,0.0,949.127861771,461.0
debit,1.0,1.0,2.435736e-06,0.0,1.0,0.0,944.508423326,461.0
miner,1.0,1.0,2.54743e-06,0.0,1.0,0.0,681.016846652,461.0
hairy,1.0,1.0,3.157054e-06,0.0,1.0,0.0,719.328725702,461.0
alive,1.0,1.0,4.459193999999999e-05,0.0,0.0,1.0,741.193088553,461.0
daily,1.0,1.0,7.974085999999998e-05,0.0,1.0,0.0,850.758963283,461.0
place,1.0,1.0,0.0004157738,0.0,1.0,0.0,698.089416847,461.0
hyena,1.0,1.0,5.722218e-07,0.0,1.0,0.0,860.368034557,462.0
fable,1.0,1.0,1.904128e-06,0.0,1.0,0.0,887.065226782,462.0
super,1.0,1.0,1.7772539999999996e-05,0.0,0.0,1.0,583.744708423,462.0
waist,1.0,1.0,1.900776e-05,0.0,1.0,0.0,678.203455724,462.0
angle,1.0,1.0,3.16747e-05,0.0,1.0,0.0,710.809071274,462.0
clean,1.0,1.0,5.083136e-05,0.0,0.0,1.0,661.571058315,462.0
sport,1.0,1.0,2.504866e-05,0.0,1.0,0.0,662.606047516,463.0
miser,1.0,1.0,6.115956e-07,1.0,0.0,0.0,540.259179266,464.0
abort,1.0,1.0,7.514977999999999e-07,0.0,1.0,0.0,755.968466523,464.0
credo,1.0,1.0,7.15194e-07,0.0,1.0,0.0,809.89287257,465.0
meaty,1.0,1.0,8.035318e-07,0.0,1.0,0.0,706.691576674,465.0
stave,1.0,1.0,1.0369296e-06,0.0,1.0,0.0,554.369330454,465.0
polar,1.0,1.0,8.471136000000001e-06,0.0,1.0,0.0,658.739092873,465.0
cutie,1.0,1.0,2.967058e-07,0.0,0.0,1.0,744.235853132,466.0
stoic,1.0,1.0,2.69275e-06,0.0,1.0,0.0,688.492008639,466.0
creep,1.0,1.0,5.405744e-06,0.0,1.0,0.0,1214.87473002,466.0
gaily,1.0,1.0,1.4416278e-06,0.0,1.0,0.0,943.01511879,467.0
barge,1.0,1.0,2.179834e-06,0.0,1.0,0.0,719.7174946,467.0
creed,1.0,1.0,4.441414e-06,0.0,1.0,0.0,1200.83066955,467.0
alloy,1.0,1.0,5.504686e-06,0.0,1.0,0.0,1318.55982721,467.0
sower,1.0,1.0,4.1379160000000004e-07,0.0,1.0,0.0,549.640172786,468.0
relic,1.0,1.0,2.07892e-06,0.0,1.0,0.0,619.430669546,468.0
adept,1.0,1.0,2.5460960000000004e-06,0.0,1.0,0.0,790.385313175,468.0
chord,1.0,1.0,3.783996e-06,0.0,1.0,0.0,1282.16889849,468.0
scree,1.0,1.0,3.432388000000001e-07,0.0,1.0,0.0,677.145140389,469.0
peril,1.0,1.0,3.952066e-06,1.0,0.0,0.0,620.723974082,469.0
broth,1.0,1.0,4.184312000000001e-06,0.0,1.0,0.0,1137.90712743,469.0
scald,1.0,1.0,2.44763e-07,0.0,1.0,0.0,674.305399568,470.0
copse,1.0,1.0,7.202032e-07,0.0,1.0,0.0,641.879913607,470.0
cheat,1.0,1.0,3.1958540000000006e-06,1.0,0.0,0.0,831.04362851,470.0
snide,1.0,1.0,4.292162000000001e-07,0.0,1.0,0.0,553.458315335,471.0
setup,1.0,1.0,7.84372e-06,0.0,1.0,0.0,710.333477322,471.0
abled,1.0,1.0,1.530008e-07,0.0,1.0,0.0,827.065658747,472.0
scram,1.0,1.0,3.19528e-07,0.0,1.0,0.0,680.087257019,472.0
sheet,1.0,1.0,3.003944e-05,0.0,1.0,0.0,870.698920086,472.0
older,1.0,1.0,7.048674e-05,0.0,1.0,0.0,642.432829374,472.0
third,1.0,1.0,0.0001554121999999,0.0,1.0,0.0,1032.74168467,472.0
blast,1.0,1.0,9.303026000000002e-06,0.0,1.0,0.0,701.223758099,473.0
crank,1.0,1.0,1.583252e-06,0.0,1.0,0.0,1029.06393089,474.0
curio,1.0,1.0,2.8456420000000004e-07,0.0,1.0,0.0,874.887257019,475.0
scrap,1.0,1.0,4.415172e-06,0.0,1.0,0.0,679.482937365,475.0
tumor,1.0,1.0,2.118892e-05,1.0,0.0,0.0,994.565010799,475.0
tardy,1.0,1.0,5.698166e-07,0.0,1.0,0.0,760.767170626,476.0
mince,1.0,1.0,8.868963999999999e-07,0.0,1.0,0.0,912.958963283,476.0
shaft,1.0,1.0,9.954926e-06,0.0,1.0,0.0,953.757235421,476.0
serif,1.0,1.0,2.97927e-07,0.0,1.0,0.0,552.293304536,477.0
tepid,1.0,1.0,6.916036e-07,0.0,1.0,0.0,874.993520518,477.0
terra,1.0,1.0,3.2458360000000005e-06,0.0,1.0,0.0,756.650107991,477.0
worst,1.0,1.0,3.12257e-05,1.0,0.0,0.0,797.9174946,477.0
patio,1.0,1.0,3.320716e-06,0.0,1.0,0.0,729.937796976,478.0
intro,1.0,1.0,1.094709e-06,0.0,1.0,0.0,776.728725702,479.0
taint,1.0,1.0,1.1914700000000002e-06,0.0,1.0,0.0,1072.7425486,479.0
yield,1.0,1.0,2.821524e-05,0.0,1.0,0.0,906.929157667,479.0
elope,1.0,1.0,2.621828e-07,0.0,1.0,0.0,1036.9287257,480.0
amity,1.0,1.0,7.223352000000001e-07,0.0,1.0,0.0,975.265658747,480.0
tonga,1.0,1.0,7.365697999999999e-07,0.0,1.0,0.0,919.907991361,480.0
clash,1.0,1.0,4.762404e-06,0.0,1.0,0.0,832.4825054,480.0
unset,1.0,1.0,8.093514000000002e-08,0.0,1.0,0.0,602.387904968,481.0
pansy,1.0,1.0,6.31534e-07,0.0,1.0,0.0,788.045788337,481.0
yearn,1.0,1.0,9.116104e-07,0.0,1.0,0.0,532.104103672,481.0
brand,1.0,1.0,2.8957720000000004e-05,0.0,1.0,0.0,938.98488121,481.0
wrest,1.0,1.0,6.534344e-07,0.0,1.0,0.0,689.936933045,482.0
spree,1.0,1.0,8.952062e-07,0.0,1.0,0.0,748.294168467,482.0
fiend,1.0,1.0,1.344711e-06,0.0,1.0,0.0,1205.88164147,482.0
niche,1.0,1.0,4.919476e-06,0.0,1.0,0.0,953.704103672,482.0
swept,1.0,1.0,1.661408e-05,0.0,1.0,0.0,958.192224622,482.0
pesto,1.0,1.0,9.168344e-07,0.0,1.0,0.0,618.908855292,483.0
chime,1.0,1.0,1.042852e-06,0.0,1.0,0.0,1107.56846652,483.0
abide,1.0,1.0,4.437534000000001e-06,0.0,1.0,0.0,776.420734341,483.0
rifle,1.0,1.0,1.25484e-05,0.0,1.0,0.0,724.949028078,483.0
amuse,1.0,1.0,2.0447e-06,0.0,0.0,1.0,585.447084233,484.0
amble,1.0,1.0,2.796046e-07,0.0,1.0,0.0,874.31187905,485.0
carat,1.0,1.0,3.05492e-07,0.0,1.0,0.0,1027.72958963,485.0
drier,1.0,1.0,9.95502e-07,0.0,1.0,0.0,1042.97883369,485.0
camel,1.0,1.0,3.496098e-06,0.0,1.0,0.0,681.589200864,485.0
angel,1.0,1.0,2.374226e-05,0.0,1.0,0.0,699.342980562,485.0
solve,1.0,1.0,2.435144e-05,0.0,0.0,1.0,611.388336933,485.0
anger,1.0,1.0,4.462212e-05,1.0,0.0,0.0,643.888984881,485.0
ovate,1.0,1.0,3.449494e-07,0.0,1.0,0.0,682.420734341,486.0
repel,1.0,1.0,1.335198e-06,0.0,1.0,0.0,1024.71317495,486.0
adobe,1.0,1.0,1.863022e-06,0.0,1.0,0.0,765.28336933,486.0
lunar,1.0,1.0,3.323736e-06,0.0,1.0,0.0,663.485529158,486.0
abode,1.0,1.0,3.332456e-06,0.0,1.0,0.0,761.079049676,486.0
graft,1.0,1.0,5.627051999999999e-06,0.0,1.0,0.0,1063.68682505,486.0
drain,1.0,1.0,9.99499e-06,0.0,1.0,0.0,697.263066955,486.0
grand,1.0,1.0,4.274478e-05,0.0,0.0,1.0,960.584017279,486.0
taken,1.0,1.0,0.0002006291999999,0.0,1.0,0.0,634.822462203,486.0
crier,1.0,1.0,3.484366e-07,0.0,1.0,0.0,961.812095032,487.0
adorn,1.0,1.0,1.0802664e-06,0.0,0.0,1.0,739.792656587,487.0
hoard,1.0,1.0,1.113796e-06,0.0,1.0,0.0,751.587473002,487.0
roach,1.0,1.0,1.19625e-06,0.0,1.0,0.0,820.106263499,487.0
noisy,1.0,1.0,5.850514e-06,1.0,0.0,0.0,701.276889849,487.0
naive,1.0,1.0,3.747224e-06,1.0,0.0,0.0,717.00475162,488.0
whale,1.0,1.0,5.57469e-06,0.0,1.0,0.0,842.906263499,488.0
swore,1.0,1.0,6.732671999999999e-06,0.0,1.0,0.0,546.311447084,488.0
truly,1.0,1.0,4.902888e-05,0.0,0.0,1.0,872.288984881,488.0
saucy,1.0,1.0,6.932687999999999e-07,0.0,1.0,0.0,715.044060475,489.0
scout,1.0,1.0,4.730444e-06,0.0,1.0,0.0,815.40950324,489.0
sinew,1.0,1.0,5.222135999999999e-07,0.0,1.0,0.0,658.179265659,490.0
sheik,1.0,1.0,6.041332e-07,0.0,1.0,0.0,857.398272138,490.0
swine,1.0,1.0,2.45332e-06,0.0,1.0,0.0,664.372786177,490.0
straw,1.0,1.0,9.257032e-06,0.0,1.0,0.0,671.18574514,490.0
guilt,1.0,1.0,2.055584e-05,1.0,0.0,0.0,1161.03585313,490.0
eight,1.0,1.0,6.938312e-05,0.0,1.0,0.0,1123.35421166,490.0
bloat,1.0,1.0,2.02793e-07,0.0,1.0,0.0,808.026349892,491.0
churn,1.0,1.0,1.189044e-06,0.0,1.0,0.0,1364.21209503,491.0
finer,1.0,1.0,3.816880000000001e-06,0.0,1.0,0.0,790.084665227,491.0
scary,1.0,1.0,5.724252e-06,1.0,0.0,0.0,601.479481641,491.0
ready,1.0,1.0,0.0001091772,0.0,0.0,1.0,632.15075594,491.0
gonad,1.0,1.0,2.15553e-07,0.0,1.0,0.0,1080.84794816,492.0
skier,1.0,1.0,3.10499e-07,0.0,1.0,0.0,529.826781857,492.0
glade,1.0,1.0,9.161548e-07,0.0,1.0,0.0,749.952483801,492.0
grape,1.0,1.0,3.612056e-06,0.0,1.0,0.0,687.503671706,492.0
deity,1.0,1.0,5.699682000000001e-06,0.0,1.0,0.0,811.62937365,492.0
spray,1.0,1.0,9.669566e-06,0.0,1.0,0.0,663.170194384,492.0
cruel,1.0,1.0,1.417536e-05,1.0,0.0,0.0,654.588336933,492.0
creek,1.0,1.0,1.6057640000000003e-05,0.0,1.0,0.0,1362.79438445,492.0
grade,1.0,1.0,2.926332e-05,0.0,1.0,0.0,678.068682505,492.0
treat,1.0,1.0,3.3986900000000005e-05,0.0,0.0,1.0,777.437149028,492.0
chirp,1.0,1.0,6.268212e-07,0.0,1.0,0.0,1373.70712743,493.0
clang,1.0,1.0,1.0847652e-06,0.0,1.0,0.0,1081.60043197,493.0
orbit,1.0,1.0,7.737666e-06,0.0,1.0,0.0,898.486393089,493.0
dream,1.0,1.0,5.380156e-05,0.0,0.0,1.0,728.695896328,493.0
shape,1.0,1.0,6.425162000000001e-05,0.0,1.0,0.0,565.942548596,493.0
phase,1.0,1.0,7.637994e-05,0.0,1.0,0.0,601.348596112,493.0
beret,1.0,1.0,4.968182e-07,0.0,1.0,0.0,1053.1637149,494.0
sonic,1.0,1.0,2.12357e-06,0.0,1.0,0.0,701.920950324,494.0
molar,1.0,1.0,3.081168e-06,0.0,1.0,0.0,676.188336933,494.0
burst,1.0,1.0,2.366792e-05,0.0,1.0,0.0,913.139092873,494.0
inept,1.0,1.0,8.402978000000001e-07,0.0,1.0,0.0,895.698056156,495.0
frail,1.0,1.0,3.46915e-06,0.0,1.0,0.0,771.80950324,495.0
scalp,1.0,1.0,4.130116e-06,0.0,1.0,0.0,774.836285097,495.0
pride,1.0,1.0,2.837114e-05,0.0,0.0,1.0,767.318358531,495.0
elide,1.0,1.0,1.998412e-07,0.0,1.0,0.0,1075.84233261,496.0
built,1.0,1.0,7.782811999999998e-05,0.0,1.0,0.0,1175.54859611,496.0
story,1.0,1.0,0.0001636616,0.0,1.0,0.0,616.799136069,496.0
parer,1.0,1.0,3.100232e-08,0.0,1.0,0.0,841.504535637,497.0
corny,1.0,1.0,5.638393999999999e-07,0.0,1.0,0.0,966.095464363,497.0
spied,1.0,1.0,2.033408e-06,0.0,1.0,0.0,642.953779698,497.0
leafy,1.0,1.0,2.045546e-06,0.0,1.0,0.0,850.385313175,497.0
lumen,1.0,1.0,2.504334e-06,0.0,1.0,0.0,881.53174946,497.0
crown,1.0,1.0,2.422352e-05,0.0,1.0,0.0,1280.69114471,497.0
crowd,1.0,1.0,4.163934e-05,0.0,1.0,0.0,1459.65140389,497.0
heard,1.0,1.0,0.0001858364,0.0,1.0,0.0,647.592656587,497.0
belie,1.0,1.0,3.610610000000001e-07,0.0,1.0,0.0,1102.45917927,498.0
ankle,1.0,1.0,8.598192e-06,0.0,1.0,0.0,720.244060475,498.0
mouse,1.0,1.0,1.4586620000000002e-05,0.0,1.0,0.0,632.307559395,498.0
email,1.0,1.0,1.898534e-05,0.0,1.0,0.0,689.55075594,498.0
honey,1.0,1.0,1.918002e-05,0.0,1.0,0.0,802.461771058,498.0
today,1.0,1.0,0.0001486988,0.0,1.0,0.0,840.723974082,498.0
child,1.0,1.0,0.0002107914,0.0,1.0,0.0,1427.92786177,498.0
after,1.0,1.0,0.0008462688,0.0,1.0,0.0,651.558531317,498.0
surly,1.0,1.0,1.021374e-06,0.0,1.0,0.0,701.956803456,499.0
nasty,1.0,1.0,6.77708e-06,1.0,0.0,0.0,674.393088553,499.0
baron,1.0,1.0,8.024482e-06,0.0,1.0,0.0,739.825485961,499.0
arena,1.0,1.0,9.709038e-06,0.0,1.0,0.0,773.957667387,499.0
peace,1.0,1.0,8.718788e-05,0.0,0.0,1.0,970.947300216,499.0
salvo,1.0,1.0,6.204664e-07,0.0,1.0,0.0,692.879913607,500.0
truer,1.0,1.0,1.0729198e-06,0.0,0.0,1.0,967.460043197,500.0
feral,1.0,1.0,1.677182e-06,0.0,1.0,0.0,650.285529158,500.0
cargo,1.0,1.0,9.42218e-06,0.0,1.0,0.0,823.495464363,500.0
shout,1.0,1.0,9.894846e-06,0.0,1.0,0.0,893.646652268,500.0
shame,1.0,1.0,2.409994e-05,1.0,0.0,0.0,563.177537797,500.0
party,1.0,1.0,0.0001762878,0.0,0.0,1.0,806.030669546,500.0
bread,1.0,1.0,3.4327860000000004e-05,0.0,1.0,0.0,776.113606911,501.0
octal,1.0,1.0,1.375002e-07,0.0,1.0,0.0,795.260043197,502.0
turbo,1.0,1.0,8.272364e-07,0.0,1.0,0.0,1090.04276458,502.0
heron,1.0,1.0,1.5070380000000003e-06,0.0,0.0,1.0,658.205183585,502.0
rusty,1.0,1.0,4.389946e-06,0.0,1.0,0.0,851.434557235,502.0
coral,1.0,1.0,5.540456e-06,0.0,1.0,0.0,626.035853132,502.0
meter,1.0,1.0,7.274317999999999e-06,0.0,1.0,0.0,1025.29546436,502.0
chase,1.0,1.0,1.6121660000000002e-05,0.0,1.0,0.0,590.909719222,502.0
caput,1.0,1.0,3.285122e-07,0.0,1.0,0.0,1050.63542117,503.0
shied,1.0,1.0,6.744752000000001e-07,0.0,1.0,0.0,609.038012959,503.0
lousy,1.0,1.0,1.4343859999999998e-06,1.0,0.0,0.0,822.440604752,503.0
grind,1.0,1.0,2.9671120000000003e-06,0.0,1.0,0.0,1270.11101512,503.0
giant,1.0,1.0,2.22238e-05,0.0,1.0,0.0,868.087257019,503.0
savor,1.0,1.0,1.28431e-06,0.0,1.0,0.0,587.144276458,504.0
scion,1.0,1.0,5.979290000000001e-07,0.0,1.0,0.0,729.382289417,505.0
prong,1.0,1.0,4.867958e-07,0.0,1.0,0.0,1210.99136069,506.0
stalk,1.0,1.0,2.482726e-06,0.0,1.0,0.0,738.593520518,506.0
raven,1.0,1.0,5.645502e-06,0.0,1.0,0.0,685.127861771,506.0
agony,1.0,1.0,7.544356e-06,1.0,0.0,0.0,1125.18574514,506.0
borne,1.0,1.0,1.0131652e-05,0.0,1.0,0.0,664.30712743,506.0
beard,1.0,1.0,1.0946438e-05,0.0,1.0,0.0,722.854427646,506.0
minor,1.0,1.0,2.893282e-05,0.0,1.0,0.0,882.92224622,506.0
decoy,1.0,1.0,7.090878e-07,0.0,1.0,0.0,972.75075594,507.0
spilt,1.0,1.0,7.112913999999999e-07,0.0,1.0,0.0,767.767602592,507.0
cider,1.0,1.0,2.59036e-06,0.0,1.0,0.0,746.33650108,507.0
drake,1.0,1.0,6.263122e-06,0.0,1.0,0.0,695.431965443,507.0
frost,1.0,1.0,7.283642000000001e-06,0.0,1.0,0.0,796.808639309,507.0
broil,1.0,1.0,3.591408e-07,0.0,1.0,0.0,821.890280778,508.0
gloat,1.0,1.0,3.884284e-07,0.0,1.0,0.0,767.196544276,508.0
guile,1.0,1.0,6.9193e-07,0.0,1.0,0.0,838.986177106,508.0
house,1.0,1.0,0.0003285295999999,0.0,1.0,0.0,607.703239741,508.0
sleet,1.0,1.0,6.829018e-07,0.0,1.0,0.0,642.420302376,509.0
troll,1.0,1.0,1.4581420000000002e-06,0.0,1.0,0.0,1016.33693305,509.0
surge,1.0,1.0,6.605296e-06,0.0,1.0,0.0,575.430237581,509.0
fairy,1.0,1.0,1.0369338e-05,0.0,1.0,0.0,867.257019438,509.0
serum,1.0,1.0,1.214116e-05,0.0,1.0,0.0,601.518790497,509.0
verse,1.0,1.0,2.33729e-05,0.0,1.0,0.0,1025.14557235,509.0
brain,1.0,1.0,9.165586e-05,0.0,1.0,0.0,760.363282937,509.0
glean,1.0,1.0,8.634564e-07,0.0,1.0,0.0,761.005183585,510.0
heady,1.0,1.0,1.6228160000000002e-06,0.0,1.0,0.0,849.59524838,510.0
ebony,1.0,1.0,1.6954679999999997e-06,0.0,1.0,0.0,1145.62980562,510.0
screw,1.0,1.0,7.77578e-06,1.0,0.0,0.0,686.475593952,510.0
tense,1.0,1.0,1.256938e-05,1.0,0.0,0.0,707.885529158,510.0
trawl,1.0,1.0,3.70317e-07,0.0,1.0,0.0,788.792224622,511.0
scour,1.0,1.0,8.942193999999999e-07,0.0,1.0,0.0,692.114470842,511.0
carve,1.0,1.0,2.00447e-06,0.0,1.0,0.0,746.934773218,511.0
groin,1.0,1.0,2.5885140000000003e-06,0.0,1.0,0.0,944.406047516,511.0
sadly,1.0,1.0,9.628452e-06,1.0,0.0,0.0,663.482937365,511.0
plain,1.0,1.0,3.15795e-05,0.0,1.0,0.0,823.798272138,511.0
antic,1.0,1.0,1.675442e-07,0.0,1.0,0.0,899.587041037,512.0
payer,1.0,1.0,1.076341e-06,0.0,1.0,0.0,612.104535637,512.0
aloud,1.0,1.0,1.154556e-05,0.0,1.0,0.0,859.454859611,513.0
olive,1.0,1.0,1.582624e-05,0.0,1.0,0.0,862.955939525,513.0
field,1.0,1.0,0.0001579354,0.0,1.0,0.0,1115.01511879,513.0
stank,1.0,1.0,6.144347999999999e-07,1.0,0.0,0.0,782.844492441,514.0
scold,1.0,1.0,1.1376898e-06,1.0,0.0,0.0,785.77062635,514.0
dirty,1.0,1.0,1.886164e-05,1.0,0.0,0.0,949.346868251,514.0
radio,1.0,1.0,3.74977e-05,0.0,1.0,0.0,635.022894168,514.0
reach,1.0,1.0,7.524206e-05,0.0,0.0,1.0,681.274730022,514.0
surer,1.0,1.0,4.531796e-07,0.0,0.0,1.0,726.323110151,515.0
froth,1.0,1.0,8.509482000000001e-07,0.0,1.0,0.0,1236.22203024,515.0
spoil,1.0,1.0,4.280958e-06,0.0,1.0,0.0,694.367602592,515.0
fried,1.0,1.0,6.601763999999999e-06,0.0,1.0,0.0,910.549460043,516.0
macro,1.0,1.0,7.730394e-06,0.0,1.0,0.0,848.234989201,516.0
brush,1.0,1.0,1.49058e-05,0.0,1.0,0.0,1129.36328294,516.0
eager,1.0,1.0,1.706082e-05,0.0,0.0,1.0,845.177537797,516.0
twice,1.0,1.0,3.774542e-05,0.0,1.0,0.0,933.844924406,516.0
leaky,1.0,1.0,9.803794e-07,0.0,1.0,0.0,814.752915767,517.0
creak,1.0,1.0,1.391816e-06,0.0,1.0,0.0,794.850971922,517.0
blade,1.0,1.0,1.6452999999999996e-05,0.0,1.0,0.0,766.475593952,517.0
matey,1.0,1.0,1.4104299999999997e-07,0.0,1.0,0.0,662.35161987,518.0
slang,1.0,1.0,2.149088e-06,0.0,1.0,0.0,688.301079914,518.0
wrist,1.0,1.0,1.361658e-05,0.0,1.0,0.0,803.893304536,518.0
these,1.0,1.0,0.001091938,0.0,1.0,0.0,951.394816415,518.0
cress,1.0,1.0,3.589962e-07,0.0,1.0,0.0,794.714470842,519.0
curly,1.0,1.0,3.949204e-06,0.0,1.0,0.0,1094.71187905,519.0
grain,1.0,1.0,2.110918e-05,0.0,1.0,0.0,775.79524838,519.0
sound,1.0,1.0,0.000128015,0.0,1.0,0.0,815.523542117,519.0
cramp,1.0,1.0,8.174342000000001e-07,1.0,0.0,0.0,1120.30842333,520.0
stoke,1.0,1.0,9.792712000000002e-07,0.0,1.0,0.0,589.747300216,520.0
forte,1.0,1.0,1.231958e-06,0.0,1.0,0.0,672.796976242,520.0
tidal,1.0,1.0,4.210322e-06,0.0,1.0,0.0,746.227213823,520.0
gayer,1.0,1.0,1.7487699999999998e-07,0.0,1.0,0.0,636.167602592,521.0
trove,1.0,1.0,7.44246e-07,0.0,1.0,0.0,747.518358531,521.0
horny,1.0,1.0,1.478362e-06,0.0,1.0,0.0,1001.76933045,521.0
wield,1.0,1.0,1.7214480000000002e-06,0.0,1.0,0.0,1107.2825054,521.0
smash,1.0,1.0,2.774038e-06,0.0,1.0,0.0,1343.42894168,521.0
guise,1.0,1.0,3.1855660000000004e-06,0.0,1.0,0.0,677.75075594,521.0
float,1.0,1.0,6.6234940000000005e-06,0.0,1.0,0.0,864.765010799,521.0
skirt,1.0,1.0,1.0001470000000002e-05,0.0,1.0,0.0,743.522678186,521.0
strip,1.0,1.0,1.358e-05,0.0,1.0,0.0,703.857883369,521.0
piney,1.0,1.0,2.0556020000000009e-07,0.0,1.0,0.0,874.626349892,522.0
primo,1.0,1.0,9.93717e-07,0.0,1.0,0.0,1060.66393089,522.0
crave,1.0,1.0,1.7766819999999998e-06,0.0,1.0,0.0,778.580561555,522.0
graph,1.0,1.0,2.16223e-05,0.0,1.0,0.0,1154.14730022,522.0
